,start,end,station
2286,2021-02-27 10:22:05,2021-02-27 10:23:06,9
2287,2021-02-27 10:23:23,2021-02-27 10:24:45,9
2288,2021-02-27 10:27:53,2021-02-27 10:28:17,9
2289,2021-02-27 10:29:38,2021-02-27 10:40:06,9
2290,2021-02-27 10:50:56,2021-02-27 10:51:20,9
2291,2021-02-27 10:51:38,2021-02-27 10:52:10,9
2292,2021-02-27 10:55:28,2021-02-27 10:56:02,9
2293,2021-02-27 11:04:47,2021-02-27 11:05:27,9
2294,2021-02-27 11:12:08,2021-02-27 11:13:10,9
2295,2021-02-27 11:52:20,2021-02-27 11:54:46,9
2296,2021-02-27 12:12:18,2021-02-27 12:12:32,9
2297,2021-02-27 12:14:01,2021-02-27 12:14:44,9
2298,2021-02-27 12:15:03,2021-02-27 12:15:48,9
2299,2021-02-27 12:16:37,2021-02-27 12:17:44,9
2300,2021-02-27 12:19:11,2021-02-27 12:20:11,9
2301,2021-02-27 12:20:30,2021-02-27 12:20:34,9
2302,2021-02-27 12:23:41,2021-02-27 12:29:22,9
2303,2021-02-27 12:33:19,2021-02-27 12:33:23,9
2304,2021-02-27 12:35:11,2021-02-27 12:35:33,9
2305,2021-02-27 12:42:23,2021-02-27 12:42:37,9
2306,2021-02-27 12:44:08,2021-02-27 12:44:24,9
2307,2021-02-27 12:46:27,2021-02-27 12:46:41,9
2308,2021-02-27 12:47:20,2021-02-27 12:47:53,9
2309,2021-02-27 12:52:33,2021-02-27 12:54:34,9
2310,2021-02-27 12:55:58,2021-02-27 12:56:52,9
2311,2021-02-27 12:57:07,2021-02-27 12:57:56,9
2312,2021-02-27 13:00:06,2021-02-27 13:01:30,9
2313,2021-02-27 13:01:54,2021-02-27 13:02:52,9
2314,2021-02-27 13:05:37,2021-02-27 13:05:42,9
2315,2021-02-27 13:07:41,2021-02-27 13:08:30,9
2316,2021-02-27 13:09:33,2021-02-27 13:09:38,9
2317,2021-02-27 13:11:45,2021-02-27 13:11:53,9
2318,2021-02-27 13:18:20,2021-02-27 13:20:35,9
2319,2021-02-27 14:10:44,2021-02-27 14:10:49,9
2320,2021-02-27 14:28:46,2021-02-27 14:30:24,9
2321,2021-02-27 14:30:59,2021-02-27 14:31:03,9
2322,2021-02-27 14:31:56,2021-02-27 14:32:19,9
2323,2021-02-27 14:36:13,2021-02-27 14:37:53,9
2324,2021-02-27 14:38:55,2021-02-27 14:46:28,9
2325,2021-02-27 14:49:48,2021-02-27 14:50:05,9
2326,2021-02-27 15:53:28,2021-02-27 15:53:57,9
2327,2021-02-27 16:21:28,2021-02-27 16:21:45,9
2328,2021-02-27 16:21:56,2021-02-27 16:40:47,9
2329,2021-02-27 16:44:09,2021-02-27 16:45:41,9
2330,2021-02-27 16:45:54,2021-02-27 16:49:12,9
2331,2021-02-27 16:50:20,2021-02-27 16:51:10,9
2332,2021-02-27 18:47:48,2021-02-27 18:50:19,9
2333,2021-02-27 21:15:52,2021-02-27 21:16:51,9
2334,2021-02-27 21:18:13,2021-02-27 21:27:48,9
2335,2021-02-27 21:28:50,2021-02-27 21:29:13,9
2336,2021-02-27 21:29:30,2021-02-27 21:30:08,9
2337,2021-02-27 21:37:43,2021-02-27 21:37:47,9
2338,2021-02-27 21:39:20,2021-02-27 21:40:36,9
2339,2021-02-27 21:41:01,2021-02-27 21:41:47,9
2340,2021-02-27 21:50:49,2021-02-27 21:52:47,9
2341,2021-02-27 22:02:35,2021-02-27 22:17:04,9
2342,2021-02-27 22:17:16,2021-02-27 22:18:16,9
2343,2021-02-27 22:24:55,2021-02-27 22:26:04,9
2344,2021-02-27 22:28:05,2021-02-27 22:28:18,9
2345,2021-02-27 22:31:04,2021-02-27 22:31:48,9
2346,2021-02-27 23:24:52,2021-02-27 23:24:59,9
2347,2021-02-28 00:02:05,2021-02-28 00:03:15,9
2348,2021-02-28 00:04:25,2021-02-28 00:05:25,9
2349,2021-02-28 01:05:21,2021-02-28 01:05:40,9
2350,2021-02-28 01:06:21,2021-02-28 01:11:30,9
2351,2021-02-28 01:44:01,2021-02-28 01:45:52,9
2352,2021-02-28 01:47:14,2021-02-28 01:47:45,9
2353,2021-02-28 01:49:40,2021-02-28 01:49:56,9
2354,2021-02-28 01:53:30,2021-02-28 01:54:00,9
2355,2021-02-28 01:56:20,2021-02-28 01:56:28,9
2356,2021-02-28 02:01:46,2021-02-28 02:03:26,9
2357,2021-02-28 02:19:29,2021-02-28 02:20:41,9
2358,2021-02-28 02:31:58,2021-02-28 02:32:31,9
2359,2021-02-28 02:34:22,2021-02-28 02:34:41,9
2360,2021-02-28 02:40:54,2021-02-28 02:41:01,9
2361,2021-02-28 03:11:48,2021-02-28 03:12:00,9
2362,2021-02-28 03:35:03,2021-02-28 03:35:32,9
2363,2021-02-28 03:44:48,2021-02-28 03:44:56,9
2364,2021-02-28 03:45:53,2021-02-28 03:50:29,9
2365,2021-02-28 03:56:03,2021-02-28 03:56:09,9
2366,2021-02-28 04:41:59,2021-02-28 04:42:02,9
2367,2021-02-28 05:14:59,2021-02-28 05:15:02,9
2368,2021-02-28 05:29:46,2021-02-28 05:30:25,9
2369,2021-02-28 05:36:31,2021-02-28 05:39:11,9
2370,2021-02-28 07:35:21,2021-02-28 07:35:54,9
2371,2021-02-28 07:41:53,2021-02-28 07:42:07,9
2372,2021-02-28 08:13:27,2021-02-28 08:16:14,9
2373,2021-02-28 08:17:58,2021-02-28 08:18:42,9
2374,2021-02-28 08:48:21,2021-02-28 08:50:49,9
2375,2021-02-28 08:51:10,2021-02-28 08:52:01,9
2376,2021-02-28 08:53:54,2021-02-28 08:54:16,9
2377,2021-02-28 09:00:45,2021-02-28 09:02:04,9
2378,2021-02-28 09:06:09,2021-02-28 09:06:40,9
2379,2021-02-28 09:15:22,2021-02-28 09:16:42,9
2380,2021-02-28 09:26:52,2021-02-28 09:28:02,9
2381,2021-02-28 09:30:19,2021-02-28 09:30:25,9
2382,2021-02-28 09:35:04,2021-02-28 09:35:11,9
2383,2021-02-28 09:40:02,2021-02-28 09:40:07,9
2384,2021-02-28 09:40:28,2021-02-28 09:40:32,9
2385,2021-02-28 09:41:02,2021-02-28 09:41:09,9
2386,2021-02-28 09:45:30,2021-02-28 09:46:35,9
2387,2021-02-28 10:03:57,2021-02-28 10:04:12,9
2388,2021-02-28 10:05:41,2021-02-28 10:06:44,9
2389,2021-02-28 10:23:25,2021-02-28 10:23:40,9
2390,2021-02-28 10:34:20,2021-02-28 10:34:26,9
2391,2021-02-28 10:39:31,2021-02-28 10:39:47,9
2392,2021-02-28 11:12:12,2021-02-28 11:12:20,9
2393,2021-02-28 11:21:06,2021-02-28 11:21:24,9
2394,2021-02-28 12:43:22,2021-02-28 12:43:26,9
2395,2021-02-28 12:48:22,2021-02-28 12:49:05,9
2396,2021-02-28 12:53:03,2021-02-28 12:54:00,9
2397,2021-02-28 13:01:02,2021-02-28 13:01:34,9
2398,2021-02-28 13:06:37,2021-02-28 13:06:46,9
2399,2021-02-28 13:09:03,2021-02-28 13:09:56,9
2400,2021-02-28 13:14:08,2021-02-28 13:20:37,9
2401,2021-02-28 13:45:59,2021-02-28 13:46:01,9
2402,2021-02-28 13:46:48,2021-02-28 13:49:02,9
2403,2021-02-28 14:20:47,2021-02-28 14:20:50,9
2404,2021-02-28 14:22:26,2021-02-28 14:27:52,9
2405,2021-02-28 14:28:05,2021-02-28 14:29:18,9
2406,2021-02-28 14:30:51,2021-02-28 14:30:58,9
2407,2021-02-28 14:32:16,2021-02-28 14:33:19,9
2408,2021-02-28 14:33:41,2021-02-28 14:43:10,9
2409,2021-02-28 14:44:27,2021-02-28 14:47:31,9
2410,2021-02-28 14:48:55,2021-02-28 14:48:59,9
2411,2021-02-28 14:54:47,2021-02-28 14:55:11,9
2412,2021-02-28 14:57:16,2021-02-28 14:57:45,9
2413,2021-02-28 14:59:44,2021-02-28 15:00:34,9
2414,2021-02-28 15:58:29,2021-02-28 15:59:19,9
2415,2021-02-28 16:01:04,2021-02-28 16:01:53,9
2416,2021-02-28 18:57:02,2021-02-28 19:00:00,9
2417,2021-02-28 19:00:40,2021-02-28 19:12:13,9
2418,2021-02-28 19:20:11,2021-02-28 19:22:25,9
2419,2021-02-28 19:23:04,2021-02-28 19:25:38,9
2420,2021-02-28 19:47:39,2021-02-28 19:51:33,9
2421,2021-02-28 19:56:39,2021-02-28 19:58:13,9
2422,2021-02-28 20:23:48,2021-02-28 20:24:21,9
2423,2021-02-28 20:31:57,2021-02-28 20:32:02,9
2424,2021-02-28 20:37:47,2021-02-28 20:38:02,9
2425,2021-02-28 20:40:07,2021-02-28 20:40:13,9
2426,2021-02-28 20:52:23,2021-02-28 20:52:27,9
2427,2021-02-28 21:03:11,2021-02-28 21:05:53,9
2428,2021-02-28 21:08:30,2021-02-28 21:13:13,9
2429,2021-02-28 21:14:17,2021-02-28 21:15:57,9
2430,2021-02-28 21:25:13,2021-02-28 21:26:53,9
2431,2021-02-28 21:34:03,2021-02-28 21:34:18,9
2432,2021-02-28 21:34:34,2021-02-28 21:35:13,9
2433,2021-02-28 21:35:33,2021-02-28 21:36:04,9
2434,2021-02-28 21:36:54,2021-02-28 21:37:33,9
2435,2021-02-28 21:49:04,2021-02-28 21:49:15,9
2436,2021-02-28 22:24:45,2021-02-28 22:26:02,9
2437,2021-02-28 22:27:07,2021-02-28 22:28:41,9
2438,2021-02-28 22:46:33,2021-02-28 22:47:01,9
2439,2021-02-28 23:02:27,2021-02-28 23:02:59,9
2440,2021-02-28 23:18:24,2021-02-28 23:18:29,9
2441,2021-02-28 23:46:03,2021-02-28 23:46:25,9
2442,2021-03-01 00:12:11,2021-03-01 00:18:11,9
2443,2021-03-01 00:18:28,2021-03-01 00:20:31,9
2444,2021-03-01 00:22:40,2021-03-01 00:23:22,9
2445,2021-03-01 00:25:34,2021-03-01 00:25:50,9
2446,2021-03-01 00:26:08,2021-03-01 00:26:15,9
2447,2021-03-01 01:09:34,2021-03-01 01:09:40,9
2448,2021-03-01 01:21:16,2021-03-01 01:22:03,9
2449,2021-03-01 01:49:37,2021-03-01 01:49:47,9
2450,2021-03-01 02:47:50,2021-03-01 02:48:03,9
2451,2021-03-01 02:52:43,2021-03-01 02:53:52,9
2452,2021-03-01 03:21:52,2021-03-01 03:21:55,9
2453,2021-03-01 04:02:13,2021-03-01 04:02:22,9
2454,2021-03-01 04:08:40,2021-03-01 04:08:47,9
2455,2021-03-01 04:21:41,2021-03-01 04:23:41,9
2456,2021-03-01 04:26:57,2021-03-01 04:27:38,9
2457,2021-03-01 04:28:39,2021-03-01 04:29:04,9
2458,2021-03-01 04:33:52,2021-03-01 04:34:55,9
2459,2021-03-01 04:35:37,2021-03-01 04:36:12,9
2460,2021-03-01 04:37:04,2021-03-01 04:38:54,9
2461,2021-03-01 04:39:36,2021-03-01 04:39:39,9
2462,2021-03-01 04:40:46,2021-03-01 04:41:28,9
2463,2021-03-01 04:54:22,2021-03-01 04:55:21,9
2464,2021-03-01 05:22:43,2021-03-01 05:25:00,9
2465,2021-03-01 05:26:04,2021-03-01 05:27:36,9
2466,2021-03-01 05:27:51,2021-03-01 05:31:10,9
2467,2021-03-01 05:31:27,2021-03-01 05:33:20,9
2468,2021-03-01 06:15:01,2021-03-01 06:15:05,9
2469,2021-03-01 06:19:37,2021-03-01 06:20:05,9
2470,2021-03-01 06:38:01,2021-03-01 06:39:21,9
2471,2021-03-01 06:40:21,2021-03-01 06:41:50,9
2472,2021-03-01 06:59:23,2021-03-01 07:00:26,9
2473,2021-03-01 07:06:48,2021-03-01 07:08:37,9
2474,2021-03-01 07:42:28,2021-03-01 07:43:42,9
2475,2021-03-01 07:50:41,2021-03-01 07:52:45,9
2476,2021-03-01 07:55:00,2021-03-01 07:55:17,9
2477,2021-03-01 08:12:51,2021-03-01 08:13:45,9
2478,2021-03-01 08:16:45,2021-03-01 08:17:09,9
2479,2021-03-01 08:31:34,2021-03-01 08:31:46,9
2480,2021-03-01 08:57:43,2021-03-01 08:57:59,9
2481,2021-03-01 09:05:03,2021-03-01 09:05:13,9
2482,2021-03-01 09:15:56,2021-03-01 09:16:35,9
2483,2021-03-01 09:55:26,2021-03-01 09:57:17,9
2484,2021-03-01 09:57:38,2021-03-01 09:58:59,9
2485,2021-03-01 10:03:31,2021-03-01 10:04:05,9
2486,2021-03-01 10:10:01,2021-03-01 10:10:08,9
2487,2021-03-01 10:12:02,2021-03-01 10:12:09,9
2488,2021-03-01 10:13:51,2021-03-01 10:15:50,9
2489,2021-03-01 11:09:54,2021-03-01 11:10:06,9
2490,2021-03-01 11:18:05,2021-03-01 11:19:18,9
2491,2021-03-01 11:19:36,2021-03-01 11:19:52,9
2492,2021-03-01 11:42:57,2021-03-01 11:43:05,9
2493,2021-03-01 12:01:56,2021-03-01 12:02:20,9
2494,2021-03-01 12:02:54,2021-03-01 12:06:38,9
2495,2021-03-01 12:15:53,2021-03-01 12:16:28,9
2496,2021-03-01 12:21:51,2021-03-01 12:26:39,9
2497,2021-03-01 12:40:32,2021-03-01 12:41:36,9
2498,2021-03-01 12:48:05,2021-03-01 12:48:24,9
2499,2021-03-01 12:53:59,2021-03-01 12:56:29,9
2500,2021-03-01 12:58:12,2021-03-01 12:59:04,9
2501,2021-03-01 13:04:26,2021-03-01 13:05:32,9
2502,2021-03-01 13:40:51,2021-03-01 13:41:02,9
2503,2021-03-01 14:06:56,2021-03-01 14:08:21,9
2504,2021-03-01 14:33:55,2021-03-01 14:35:48,9
2505,2021-03-01 14:55:50,2021-03-01 14:56:11,9
2506,2021-03-01 14:58:18,2021-03-01 14:58:24,9
2507,2021-03-01 16:45:03,2021-03-01 16:45:15,9
2508,2021-03-01 16:45:56,2021-03-01 16:48:57,9
2509,2021-03-01 17:18:01,2021-03-01 17:18:11,9
2510,2021-03-01 18:53:32,2021-03-01 18:53:48,9
2511,2021-03-01 18:54:01,2021-03-01 18:58:23,9
2512,2021-03-01 18:59:16,2021-03-01 18:59:20,9
2513,2021-03-01 19:01:09,2021-03-01 19:01:14,9
2514,2021-03-01 19:01:26,2021-03-01 19:03:35,9
2515,2021-03-01 19:10:50,2021-03-01 19:11:46,9
2516,2021-03-01 19:14:04,2021-03-01 19:14:46,9
2517,2021-03-01 19:18:52,2021-03-01 19:18:59,9
2518,2021-03-01 19:19:22,2021-03-01 19:19:28,9
2519,2021-03-01 19:19:37,2021-03-01 19:19:45,9
2520,2021-03-01 19:27:58,2021-03-01 19:28:50,9
2521,2021-03-01 19:50:32,2021-03-01 19:53:13,9
2522,2021-03-01 19:55:08,2021-03-01 19:56:56,9
2523,2021-03-01 19:57:29,2021-03-01 19:59:08,9
2524,2021-03-01 20:03:28,2021-03-01 20:03:51,9
2525,2021-03-01 20:37:25,2021-03-01 20:37:57,9
2526,2021-03-01 20:38:08,2021-03-01 20:38:58,9
2527,2021-03-01 20:43:54,2021-03-01 20:44:14,9
2528,2021-03-01 21:21:46,2021-03-01 21:22:10,9
2529,2021-03-01 21:48:23,2021-03-01 21:49:19,9
2530,2021-03-01 22:05:22,2021-03-01 22:06:14,9
2531,2021-03-01 22:07:32,2021-03-01 22:08:20,9
2532,2021-03-01 22:19:29,2021-03-01 22:19:38,9
2533,2021-03-01 22:35:46,2021-03-01 22:40:05,9
2534,2021-03-01 23:14:37,2021-03-01 23:16:47,9
2535,2021-03-01 23:32:32,2021-03-01 23:32:38,9
2536,2021-03-01 23:41:23,2021-03-01 23:41:27,9
2537,2021-03-01 23:45:21,2021-03-01 23:45:31,9
2538,2021-03-01 23:49:36,2021-03-01 23:49:41,9
2539,2021-03-02 00:05:17,2021-03-02 00:05:21,9
2540,2021-03-02 00:07:15,2021-03-02 00:08:13,9
2541,2021-03-02 00:12:14,2021-03-02 00:12:17,9
2542,2021-03-02 00:22:48,2021-03-02 00:22:53,9
2543,2021-03-02 00:24:42,2021-03-02 00:28:14,9
2544,2021-03-02 00:33:36,2021-03-02 00:34:08,9
2545,2021-03-02 00:48:17,2021-03-02 00:48:27,9
2546,2021-03-02 00:49:07,2021-03-02 00:49:55,9
2547,2021-03-02 01:01:59,2021-03-02 01:02:36,9
2548,2021-03-02 01:12:14,2021-03-02 01:13:14,9
2549,2021-03-02 01:16:45,2021-03-02 01:16:49,9
2550,2021-03-02 01:20:54,2021-03-02 01:21:10,9
2551,2021-03-02 01:22:29,2021-03-02 01:23:08,9
2552,2021-03-02 02:18:11,2021-03-02 02:18:18,9
2553,2021-03-02 02:23:19,2021-03-02 02:23:33,9
2554,2021-03-02 02:55:19,2021-03-02 02:55:37,9
2555,2021-03-02 02:56:58,2021-03-02 02:57:40,9
2556,2021-03-02 03:43:48,2021-03-02 03:45:01,9
2557,2021-03-02 03:51:57,2021-03-02 03:52:06,9
2558,2021-03-02 03:53:37,2021-03-02 03:57:01,9
2559,2021-03-02 03:57:20,2021-03-02 04:01:31,9
2560,2021-03-02 04:09:39,2021-03-02 04:09:57,9
2561,2021-03-02 04:16:00,2021-03-02 04:16:16,9
2562,2021-03-02 04:16:56,2021-03-02 04:17:56,9
2563,2021-03-02 04:19:03,2021-03-02 04:20:20,9
2564,2021-03-02 04:26:35,2021-03-02 04:26:39,9
2565,2021-03-02 04:54:33,2021-03-02 04:54:35,9
2566,2021-03-02 04:59:42,2021-03-02 05:00:01,9
2567,2021-03-02 05:05:37,2021-03-02 05:06:03,9
2568,2021-03-02 05:09:50,2021-03-02 05:10:05,9
2569,2021-03-02 05:11:04,2021-03-02 05:12:04,9
2570,2021-03-02 05:41:37,2021-03-02 05:41:41,9
2571,2021-03-02 06:05:28,2021-03-02 06:05:36,9
2572,2021-03-02 06:26:58,2021-03-02 06:27:15,9
2573,2021-03-02 06:32:10,2021-03-02 06:32:14,9
2574,2021-03-02 06:37:07,2021-03-02 06:37:11,9
2575,2021-03-02 06:38:51,2021-03-02 06:39:11,9
2576,2021-03-02 06:43:12,2021-03-02 06:43:31,9
2577,2021-03-02 06:43:49,2021-03-02 06:43:59,9
2578,2021-03-02 06:45:06,2021-03-02 06:45:35,9
2579,2021-03-02 06:53:31,2021-03-02 06:54:26,9
2580,2021-03-02 07:53:46,2021-03-02 07:54:54,9
2581,2021-03-02 07:55:28,2021-03-02 07:56:25,9
2582,2021-03-02 07:57:05,2021-03-02 07:57:34,9
2583,2021-03-02 08:04:08,2021-03-02 08:04:29,9
2584,2021-03-02 08:11:59,2021-03-02 08:12:55,9
2585,2021-03-02 08:20:37,2021-03-02 08:20:40,9
2586,2021-03-02 08:20:55,2021-03-02 08:21:47,9
2587,2021-03-02 08:27:19,2021-03-02 08:30:21,9
2588,2021-03-02 09:00:38,2021-03-02 09:01:00,9
2589,2021-03-02 09:58:49,2021-03-02 09:58:55,9
2590,2021-03-02 09:59:23,2021-03-02 09:59:52,9
2591,2021-03-02 10:03:50,2021-03-02 10:04:10,9
2592,2021-03-02 10:11:46,2021-03-02 10:11:51,9
2593,2021-03-02 10:20:17,2021-03-02 10:20:21,9
2594,2021-03-02 10:22:11,2021-03-02 10:30:07,9
2595,2021-03-02 10:31:00,2021-03-02 10:31:26,9
2596,2021-03-02 10:35:58,2021-03-02 10:37:30,9
2597,2021-03-02 10:50:00,2021-03-02 10:50:58,9
2598,2021-03-02 10:54:05,2021-03-02 10:54:13,9
2599,2021-03-02 10:54:24,2021-03-02 10:56:00,9
2600,2021-03-02 10:56:12,2021-03-02 10:57:03,9
2601,2021-03-02 10:57:21,2021-03-02 10:59:40,9
2602,2021-03-02 11:48:41,2021-03-02 11:49:50,9
2603,2021-03-02 12:08:18,2021-03-02 12:08:28,9
2604,2021-03-02 12:09:17,2021-03-02 12:09:22,9
2605,2021-03-02 12:09:50,2021-03-02 12:10:00,9
2606,2021-03-02 12:19:14,2021-03-02 12:31:14,9
2607,2021-03-02 12:36:16,2021-03-02 12:36:55,9
2608,2021-03-02 13:07:35,2021-03-02 13:07:39,9
2609,2021-03-02 13:07:56,2021-03-02 13:08:00,9
2610,2021-03-02 13:12:10,2021-03-02 13:12:55,9
2611,2021-03-02 13:24:42,2021-03-02 13:24:46,9
2612,2021-03-02 13:42:28,2021-03-02 13:43:35,9
2613,2021-03-02 14:34:02,2021-03-02 14:38:37,9
2614,2021-03-02 14:39:06,2021-03-02 14:52:16,9
2615,2021-03-02 14:53:34,2021-03-02 14:55:17,9
2616,2021-03-02 15:03:48,2021-03-02 15:05:45,9
2617,2021-03-02 15:07:43,2021-03-02 15:08:34,9
2618,2021-03-02 15:09:13,2021-03-02 15:12:22,9
2619,2021-03-02 15:43:54,2021-03-02 15:46:07,9
2620,2021-03-02 15:48:34,2021-03-02 15:50:16,9
2621,2021-03-02 17:31:35,2021-03-02 17:32:05,2
2622,2021-03-02 18:28:43,2021-03-02 18:29:32,9
2623,2021-03-02 18:37:15,2021-03-02 18:37:53,2
2624,2021-03-02 18:34:28,2021-03-02 18:39:19,9
2625,2021-03-02 19:03:23,2021-03-02 19:05:52,9
2626,2021-03-02 19:23:44,2021-03-02 19:29:23,9
2627,2021-03-02 19:29:34,2021-03-02 19:30:03,9
2628,2021-03-02 19:31:38,2021-03-02 19:32:02,9
2629,2021-03-02 19:34:18,2021-03-02 19:34:53,9
2630,2021-03-02 19:35:34,2021-03-02 19:37:26,9
2631,2021-03-02 19:50:49,2021-03-02 19:51:07,9
2632,2021-03-02 19:54:04,2021-03-02 19:54:30,9
2633,2021-03-02 20:23:50,2021-03-02 20:23:56,9
2634,2021-03-02 20:27:28,2021-03-02 20:28:00,9
2635,2021-03-02 20:28:15,2021-03-02 20:28:39,9
2636,2021-03-02 20:32:11,2021-03-02 20:33:23,9
2637,2021-03-02 20:48:47,2021-03-02 20:49:20,9
2638,2021-03-02 20:57:25,2021-03-02 20:57:34,9
2639,2021-03-02 20:57:53,2021-03-02 21:00:55,9
2640,2021-03-02 21:01:07,2021-03-02 21:01:40,9
2641,2021-03-02 21:04:37,2021-03-02 21:05:00,9
2642,2021-03-02 21:06:23,2021-03-02 21:07:24,9
2643,2021-03-02 21:10:12,2021-03-02 21:11:50,9
2644,2021-03-02 21:15:53,2021-03-02 21:16:07,9
2645,2021-03-02 21:17:49,2021-03-02 21:18:57,9
2646,2021-03-02 21:20:10,2021-03-02 21:21:09,9
2647,2021-03-02 21:23:05,2021-03-02 21:27:11,9
2648,2021-03-02 21:33:13,2021-03-02 21:35:05,9
2649,2021-03-02 21:35:19,2021-03-02 21:35:22,9
2650,2021-03-02 21:35:49,2021-03-02 21:36:52,9
2651,2021-03-02 21:40:21,2021-03-02 21:40:24,9
2652,2021-03-02 21:42:12,2021-03-02 21:42:19,9
2653,2021-03-02 21:49:35,2021-03-02 21:52:04,9
2654,2021-03-02 21:53:44,2021-03-02 22:00:21,9
2655,2021-03-02 22:35:58,2021-03-02 22:36:36,9
2656,2021-03-02 22:38:35,2021-03-02 22:39:38,9
2657,2021-03-02 22:39:51,2021-03-02 22:39:54,9
2658,2021-03-02 22:41:10,2021-03-02 22:41:12,9
2659,2021-03-02 22:46:22,2021-03-02 22:46:27,9
2660,2021-03-02 22:49:23,2021-03-02 22:53:39,9
2661,2021-03-02 23:22:29,2021-03-02 23:22:41,9
2662,2021-03-02 23:40:04,2021-03-02 23:40:10,9
2663,2021-03-02 23:41:45,2021-03-02 23:41:54,9
2664,2021-03-02 23:45:21,2021-03-02 23:46:19,9
2665,2021-03-02 23:52:54,2021-03-02 23:54:00,9
2666,2021-03-03 00:18:53,2021-03-03 00:19:23,9
2667,2021-03-03 00:19:45,2021-03-03 00:21:36,9
2668,2021-03-03 00:38:05,2021-03-03 00:38:08,9
2669,2021-03-03 00:47:03,2021-03-03 00:47:37,9
2670,2021-03-03 00:52:23,2021-03-03 00:52:27,9
2671,2021-03-03 00:55:02,2021-03-03 00:55:05,9
2672,2021-03-03 00:56:20,2021-03-03 00:56:35,9
2673,2021-03-03 02:45:12,2021-03-03 02:45:44,9
2674,2021-03-03 03:38:33,2021-03-03 03:40:00,9
2675,2021-03-03 03:58:27,2021-03-03 04:01:48,9
2676,2021-03-03 04:06:48,2021-03-03 04:07:45,9
2677,2021-03-03 04:11:22,2021-03-03 04:11:50,9
2678,2021-03-03 05:02:50,2021-03-03 05:03:00,9
2679,2021-03-03 06:17:20,2021-03-03 06:17:25,9
2680,2021-03-03 06:48:37,2021-03-03 06:48:42,9
2681,2021-03-03 06:50:47,2021-03-03 06:51:33,9
2682,2021-03-03 06:57:02,2021-03-03 06:58:09,9
2683,2021-03-03 07:00:44,2021-03-03 07:00:53,9
2684,2021-03-03 07:02:37,2021-03-03 07:05:37,9
2685,2021-03-03 07:19:08,2021-03-03 07:19:40,9
2686,2021-03-03 07:28:39,2021-03-03 07:29:03,9
2687,2021-03-03 07:49:49,2021-03-03 07:49:57,9
2688,2021-03-03 08:01:04,2021-03-03 08:01:24,9
2689,2021-03-03 08:01:40,2021-03-03 08:01:58,9
2690,2021-03-03 08:04:57,2021-03-03 08:08:40,9
2691,2021-03-03 08:08:56,2021-03-03 08:10:16,9
2692,2021-03-03 08:33:57,2021-03-03 08:38:07,9
2693,2021-03-03 08:38:20,2021-03-03 08:38:44,9
2694,2021-03-03 08:58:46,2021-03-03 08:58:49,9
2695,2021-03-03 09:17:39,2021-03-03 09:17:44,9
2696,2021-03-03 09:20:06,2021-03-03 09:20:15,9
2697,2021-03-03 09:21:03,2021-03-03 09:21:17,9
2698,2021-03-03 09:22:17,2021-03-03 09:23:06,9
2699,2021-03-03 09:55:46,2021-03-03 09:56:22,9
2700,2021-03-03 09:57:50,2021-03-03 09:58:08,9
2701,2021-03-03 10:07:11,2021-03-03 10:07:28,9
2702,2021-03-03 10:09:28,2021-03-03 10:09:53,9
2703,2021-03-03 10:13:18,2021-03-03 10:13:57,9
2704,2021-03-03 10:17:48,2021-03-03 10:17:53,9
2705,2021-03-03 10:31:31,2021-03-03 10:32:28,9
2706,2021-03-03 10:36:06,2021-03-03 10:36:52,9
2707,2021-03-03 10:46:59,2021-03-03 10:47:01,9
2708,2021-03-03 10:47:21,2021-03-03 10:47:24,9
2709,2021-03-03 11:39:48,2021-03-03 11:40:50,9
2710,2021-03-03 11:50:33,2021-03-03 11:51:06,9
2711,2021-03-03 11:53:48,2021-03-03 11:59:39,9
2712,2021-03-03 12:16:15,2021-03-03 12:16:58,9
2713,2021-03-03 12:17:39,2021-03-03 12:25:13,9
2714,2021-03-03 12:34:26,2021-03-03 12:39:06,9
2715,2021-03-03 12:48:40,2021-03-03 12:51:53,9
2716,2021-03-03 12:54:12,2021-03-03 12:54:30,9
2717,2021-03-03 13:08:05,2021-03-03 13:08:14,9
2718,2021-03-03 13:14:13,2021-03-03 13:14:26,9
2719,2021-03-03 13:29:12,2021-03-03 13:29:16,9
2720,2021-03-03 13:39:07,2021-03-03 13:39:10,9
2721,2021-03-03 14:40:36,2021-03-03 14:43:12,9
2722,2021-03-03 14:58:34,2021-03-03 15:01:12,9
2723,2021-03-03 15:04:34,2021-03-03 15:07:38,9
2724,2021-03-03 15:08:42,2021-03-03 15:09:41,9
2725,2021-03-03 16:11:59,2021-03-03 16:12:04,9
2726,2021-03-03 16:13:02,2021-03-03 16:42:54,9
2727,2021-03-03 18:39:47,2021-03-03 18:40:14,9
2728,2021-03-03 19:26:49,2021-03-03 19:27:44,9
2729,2021-03-03 19:28:40,2021-03-03 19:34:04,9
2730,2021-03-03 19:39:39,2021-03-03 19:40:09,9
2731,2021-03-03 19:47:16,2021-03-03 19:49:12,9
2732,2021-03-03 19:51:53,2021-03-03 19:52:16,9
2733,2021-03-03 19:53:27,2021-03-03 19:54:24,9
2734,2021-03-03 20:12:17,2021-03-03 20:12:27,9
2735,2021-03-03 20:25:44,2021-03-03 20:26:13,9
2736,2021-03-03 20:28:15,2021-03-03 20:33:05,9
